#OG_name,Actinidia_deliciosa,Actinidia_arguta,Actinidia_zhejiangensis,Coffea_arabica,Arabidopsis_thaliana,Actinidia_chinensis,Actinidia_eriantha,Actinidia_rufa,Actinidia_hemsleyana,Vitis_vinifera,Rhododendron_simsii,Cycas_panzhihuaensis
OG_10057,8,17,3,2,2,9,19,4,1,1,1,1
OG_10059,19,28,10,15,11,4,5,5,4,3,3,1
OG_10091,7,6,3,1,1,1,5,2,1,1,4,1
OG_10093,19,5,14,3,1,12,7,2,4,2,1,1
OG_10096,24,27,9,4,8,4,5,6,4,12,2,2
OG_10097,12,12,3,4,4,1,3,3,8,2,1,1
OG_10100,11,13,4,2,2,2,2,2,2,1,4,3
OG_10103,19,19,8,3,1,7,18,3,4,1,1,1
OG_10105,8,7,3,1,1,1,7,2,1,4,1,1
OG_10123,10,12,6,4,3,2,3,4,2,1,4,2
OG_10131,15,16,9,3,2,6,7,3,3,2,2,1
OG_10133,11,4,2,2,1,3,8,1,1,1,1,1
OG_10136,12,8,8,2,3,3,6,1,3,2,1,2
OG_10141,12,11,5,1,3,3,5,2,2,2,1,1
OG_10145,20,11,7,2,2,8,4,2,8,1,2,1
OG_10149,15,17,11,7,5,5,5,3,4,1,1,1
OG_10150,26,40,15,2,2,7,11,6,8,2,2,3
OG_10154,12,18,5,8,1,3,3,2,2,1,1,1
OG_10161,28,21,14,11,2,6,9,6,6,1,8,5
OG_10163,2,6,2,2,4,1,3,2,1,1,1,1
OG_10165,6,4,2,4,1,1,2,2,1,1,1,8
OG_10171,18,18,7,2,1,3,4,5,5,1,1,1
OG_10177,8,6,3,2,6,1,3,1,1,1,1,4
OG_10182,9,9,3,10,1,1,3,2,2,1,1,1
OG_10187,13,13,10,2,5,2,10,2,1,1,2,1
OG_10189,32,39,21,6,5,20,19,8,8,1,2,4
OG_10195,16,11,6,3,2,5,9,4,3,1,1,2
OG_10208,6,6,5,3,3,1,2,4,1,1,2,1
OG_10209,12,13,4,3,1,2,2,4,2,5,2,2
OG_10210,13,15,8,2,1,2,2,8,3,1,3,4
OG_10212,11,18,6,2,28,3,2,2,4,3,2,2
OG_10213,11,20,6,2,4,2,3,4,1,2,2,3
OG_10214,11,11,3,2,2,2,2,3,2,1,2,1
OG_10215,6,8,2,3,3,2,1,2,1,3,1,1
OG_10217,12,9,5,1,1,3,2,3,2,1,2,2
OG_10221,20,22,12,1,2,9,10,5,4,1,1,2
OG_10223,6,9,2,1,2,1,1,3,1,1,1,3
OG_10224,23,8,10,8,3,2,6,5,5,1,2,3
OG_10231,11,11,4,3,2,2,2,2,2,1,1,11
OG_10243,11,11,7,5,3,2,2,3,4,1,1,1
OG_10244,10,9,5,5,1,2,2,3,3,2,2,1
OG_10245,11,13,4,4,6,2,2,2,2,2,4,6
OG_10249,18,19,8,4,6,3,3,6,4,3,2,1
OG_10250,14,14,4,4,4,2,1,5,3,1,1,1
OG_10252,17,15,7,2,2,3,3,5,3,1,3,1
OG_10254,18,27,8,2,11,4,1,1,4,3,1,2
OG_10261,9,7,8,1,1,2,1,2,1,1,1,1
OG_10262,8,10,5,1,2,4,3,4,2,1,1,1
OG_10263,28,9,19,4,5,18,7,7,5,1,2,1
OG_10266,11,8,4,1,2,2,1,2,3,1,1,12
OG_10273,11,14,6,2,3,2,2,3,2,1,1,1
OG_10279,4,6,2,4,7,1,1,1,1,1,1,3
OG_10283,6,9,2,2,1,1,1,2,1,1,1,2
OG_10288,11,18,11,3,2,2,2,4,6,3,1,1
OG_10294,11,9,8,8,3,3,3,4,3,2,1,3
OG_10296,32,31,12,2,3,6,8,7,6,3,3,2
OG_10305,13,8,4,2,1,2,2,4,2,1,4,2
OG_10308,7,5,2,4,3,1,1,4,1,1,1,2
OG_10309,12,9,3,14,3,2,2,3,2,4,1,2
OG_10311,23,31,6,6,2,2,4,4,3,2,1,1
OG_10312,7,16,6,8,3,4,3,3,3,1,2,1
OG_10313,22,28,16,1,1,8,6,5,4,1,1,2
OG_10320,21,16,6,2,1,4,3,5,3,8,5,3
OG_10321,13,6,5,2,1,4,2,3,1,1,1,1
OG_10322,32,26,11,7,8,8,6,5,6,3,4,2
OG_10326,21,8,9,4,2,4,5,4,5,1,3,2
OG_10328,15,14,5,5,2,2,3,5,2,1,2,1
OG_10330,6,13,2,5,1,2,1,1,1,1,1,3
OG_10334,22,27,12,3,11,4,4,9,4,2,2,2
OG_10336,17,7,14,2,5,3,6,4,1,1,3,1
OG_10342,12,8,4,1,2,2,2,3,2,1,1,1
OG_10349,9,8,4,8,7,2,3,3,3,2,2,3
OG_10352,11,12,6,4,1,3,2,4,2,1,1,1
OG_10356,12,15,10,10,7,4,5,7,2,8,1,1
OG_10360,10,5,3,5,1,2,3,3,1,1,1,1
OG_10362,23,19,13,1,3,9,4,5,5,1,1,2
OG_10363,9,12,4,6,7,2,4,2,2,2,1,1
OG_10365,6,11,4,2,2,2,1,4,2,2,1,1
OG_10371,5,11,4,3,3,2,3,5,2,6,1,1
OG_10372,20,35,6,12,10,5,2,4,4,4,2,1
OG_10379,9,7,5,1,1,2,1,1,1,1,1,3
OG_10383,12,12,9,2,3,2,2,3,2,2,1,3
OG_10388,25,27,9,6,9,4,2,7,4,2,2,1
OG_10393,23,22,8,3,1,4,4,7,4,2,1,6
OG_10395,21,24,14,6,4,7,6,11,12,4,2,1
OG_10399,15,13,8,3,7,3,6,3,5,1,1,1
OG_10400,42,29,13,5,3,4,5,6,4,3,1,1
OG_10402,10,12,3,3,1,2,3,3,1,7,1,2
OG_10409,12,4,3,5,1,2,1,2,1,5,1,3
OG_10417,10,23,4,4,3,4,3,3,2,3,1,10
OG_10425,10,13,7,4,7,5,3,5,3,1,1,6
OG_10427,5,5,2,2,1,1,2,2,1,1,2,7
OG_10430,6,4,3,10,3,1,1,2,1,1,1,1
OG_10431,17,15,7,1,2,7,6,3,4,1,2,1
OG_10432,29,28,11,2,1,5,4,6,2,1,2,7
OG_10439,12,17,4,4,4,2,2,2,3,1,2,6
OG_10441,7,9,3,7,2,1,1,2,3,1,1,1
OG_10445,8,12,8,4,1,8,5,1,6,1,1,1
OG_10446,5,12,2,1,1,1,1,1,2,4,1,1
OG_10447,25,36,11,26,4,4,5,4,5,2,4,3
OG_10449,19,18,6,3,2,2,4,2,3,2,1,1
OG_10453,9,9,4,2,5,3,3,2,2,1,3,1
OG_10454,12,6,12,3,1,5,3,2,5,1,4,1
OG_10456,12,13,9,2,3,2,2,4,5,1,1,1
OG_10458,19,12,5,3,1,4,2,4,5,2,4,5
OG_10464,12,4,3,3,1,4,2,5,3,3,1,1
OG_10466,18,18,7,2,2,7,4,3,1,2,4,1
OG_10471,7,12,2,5,3,4,5,3,2,1,1,1
OG_10472,30,15,7,4,1,3,3,4,4,1,5,4
OG_10475,8,8,12,3,1,2,1,2,7,1,1,1
OG_10478,10,12,6,2,1,5,5,3,6,1,1,3
OG_10493,8,11,4,3,3,3,4,2,2,1,12,1
OG_10498,10,32,7,6,2,3,2,2,2,1,1,1
OG_10515,10,11,4,3,1,2,2,1,2,6,2,5
OG_10531,13,7,2,2,2,2,2,1,3,3,2,1
OG_10535,12,10,9,2,5,2,2,3,2,1,3,3
OG_10537,56,21,32,26,39,11,7,8,15,28,10,3
OG_10540,6,4,4,3,1,1,1,1,1,4,2,1
OG_10543,10,8,5,3,1,3,2,2,2,6,1,1
OG_10551,29,24,17,1,2,4,4,4,4,6,1,2
OG_10553,22,23,19,3,4,3,4,4,7,2,6,4
OG_10557,12,7,6,5,2,4,3,3,4,2,1,1
OG_10559,12,15,5,7,3,2,2,3,2,3,1,1
OG_10564,11,5,4,17,19,3,2,3,2,4,2,1
OG_10565,12,11,4,3,2,3,2,2,2,1,1,3
OG_10580,10,15,4,1,1,2,2,2,2,2,1,3
OG_10581,18,16,8,6,5,4,4,4,5,3,3,1
OG_10582,10,6,3,2,1,1,1,2,2,2,1,1
OG_10591,5,5,2,2,4,1,1,1,1,3,3,12
OG_10596,26,41,12,4,2,5,5,6,6,8,2,4
OG_10598,18,28,7,1,5,3,5,3,4,2,2,1
OG_10609,18,5,6,9,10,3,1,2,5,17,9,1
OG_10612,10,9,4,2,5,2,5,1,1,19,1,19
OG_10623,10,5,4,7,12,2,2,2,3,11,6,1
OG_10628,12,17,6,1,6,2,2,2,3,2,1,2
OG_10630,13,46,23,11,10,12,1,11,12,7,9,20
OG_10636,23,17,8,7,1,5,4,4,4,3,10,10
OG_10637,12,11,4,1,1,3,2,3,2,1,1,1
OG_10651,6,6,5,10,3,1,1,2,1,11,2,1
OG_10653,9,8,4,3,7,2,2,2,2,1,1,1
OG_10658,11,8,4,15,7,2,2,2,2,5,4,2
OG_10662,10,8,4,2,2,2,2,2,2,12,1,1
OG_10664,10,14,4,3,2,3,2,1,2,2,1,1
OG_10666,7,7,2,3,1,1,1,1,2,6,10,1
OG_10667,15,14,6,6,3,7,6,4,6,7,1,1
OG_10668,8,8,5,2,1,3,3,2,2,2,1,1
OG_10670,94,58,34,16,7,14,14,18,17,25,34,1
OG_10677,5,7,3,1,1,2,2,1,1,1,2,1
OG_10679,56,32,17,22,1,11,7,12,9,21,18,17
OG_10680,12,19,7,5,9,5,4,4,3,2,2,1
OG_10681,22,22,12,5,3,4,3,4,4,2,2,31
OG_10682,23,12,11,2,1,7,8,3,5,1,2,1
OG_10685,10,14,4,2,1,2,2,2,2,1,2,3
OG_10686,9,9,3,4,1,2,4,1,3,1,1,1
OG_10689,10,14,5,2,2,2,2,1,3,1,4,3
OG_10697,14,7,5,2,1,2,3,2,3,1,9,1
OG_10703,18,15,10,2,2,4,3,1,3,2,2,2
OG_10704,11,11,4,4,7,2,3,2,2,1,2,2
OG_10706,27,43,18,26,17,5,8,5,6,11,24,2
OG_10714,9,8,4,1,11,2,2,2,3,1,2,4
OG_10715,7,7,2,4,3,2,1,1,1,1,2,1
OG_10721,17,8,9,2,2,2,3,3,2,1,3,1
OG_10727,13,17,6,5,3,5,6,3,4,1,4,1
OG_10728,6,11,2,2,1,1,1,2,1,1,4,1
OG_10733,5,7,2,1,3,1,1,1,1,3,1,2
OG_10741,3,5,3,4,7,1,1,1,3,1,7,1
OG_10747,11,6,3,1,1,4,1,2,2,1,2,3
OG_10749,16,16,7,2,2,6,5,2,4,2,2,1
OG_10753,11,14,8,6,3,3,3,2,1,7,2,1
OG_10756,7,9,4,2,2,2,4,2,2,3,4,1
OG_10757,10,3,3,1,1,2,3,1,1,1,10,1
OG_10759,27,23,10,5,6,7,7,1,4,3,6,6
OG_10765,13,10,4,1,3,2,2,2,2,1,3,3
OG_10767,9,4,4,2,1,2,1,2,2,1,8,1
OG_10768,6,11,2,1,3,1,1,2,1,1,2,3
OG_10771,3,14,6,3,4,4,1,2,4,5,3,3
OG_10773,6,4,3,6,1,1,1,1,1,3,7,5
OG_10779,20,21,14,2,1,7,5,5,7,1,2,7
OG_10782,10,9,4,3,3,2,2,4,2,1,3,1
OG_10787,12,9,4,12,3,4,2,3,2,1,3,1
OG_10788,11,8,4,3,1,5,2,1,1,1,5,1
OG_10794,60,44,25,37,40,8,8,12,12,17,19,9
OG_10802,11,8,4,3,3,2,2,3,2,1,2,1
OG_10803,10,9,5,1,3,2,1,2,1,1,1,6
OG_10804,11,21,4,9,4,3,3,1,2,3,2,2
OG_10805,6,4,3,1,2,1,1,1,3,1,1,6
OG_10809,11,5,4,4,3,2,2,2,2,1,2,9
OG_10811,10,8,4,2,2,2,2,3,2,1,1,5
OG_10813,23,4,14,9,2,7,4,5,9,2,7,2
OG_10814,5,4,2,5,4,1,1,1,1,1,1,1
OG_10816,5,4,2,1,2,1,1,1,1,1,1,106
OG_10817,6,6,2,1,4,1,3,1,2,1,1,2
OG_10818,34,40,14,2,16,14,14,7,9,3,2,5
OG_10820,10,11,8,1,4,2,3,2,2,1,1,3
OG_10824,18,13,6,3,1,4,3,3,3,1,1,1
OG_10827,17,39,6,18,5,3,3,3,3,1,1,7
OG_10829,10,16,6,2,2,3,3,2,3,1,1,9
OG_10831,10,10,6,5,1,2,2,3,2,2,1,5
OG_10838,35,31,17,13,6,7,5,6,7,3,3,4
OG_10840,5,4,2,3,1,1,1,1,1,2,1,29
OG_10841,15,9,4,3,1,2,3,1,3,1,2,1
OG_10842,17,8,5,1,3,2,4,2,2,2,1,2
OG_10843,7,4,3,1,1,1,1,1,1,1,1,1
OG_10845,12,4,4,10,2,2,2,3,2,3,1,25
OG_10846,6,8,5,1,1,3,2,1,2,1,1,6
OG_10847,12,15,4,4,7,2,2,2,2,2,2,2
OG_10848,11,6,9,8,3,1,1,2,4,2,1,1
OG_10852,12,4,2,2,2,2,3,2,2,1,1,2
OG_10856,12,17,4,5,4,2,2,2,2,6,1,22
OG_10857,9,12,4,8,3,1,1,1,1,1,1,2
OG_10859,11,11,5,1,3,2,2,2,2,1,1,2
OG_10861,10,13,5,2,4,3,5,2,2,1,1,6
OG_10863,33,17,7,3,3,6,2,6,7,6,3,12
OG_10864,3,3,6,2,2,1,2,1,3,1,1,1
OG_10866,43,22,12,10,5,8,6,5,7,3,2,2
OG_10868,11,11,2,3,1,1,2,1,1,1,1,6
OG_10869,16,14,10,2,1,3,3,3,6,1,1,1
OG_10870,22,30,14,1,7,2,2,2,4,2,2,2
OG_10876,9,10,4,1,2,2,2,2,1,2,1,6
OG_10877,10,8,4,2,1,3,3,4,3,1,1,1
OG_10878,5,5,3,1,2,1,2,1,1,1,1,11
OG_10879,9,8,4,7,2,2,2,2,1,2,1,1
OG_10880,6,6,3,2,2,1,2,3,2,1,1,2
OG_10881,13,12,10,3,6,3,2,2,2,3,1,1
OG_10882,14,8,4,1,2,2,2,2,2,1,2,15
OG_10884,10,7,3,6,6,3,2,3,3,1,3,2
OG_10885,12,8,4,1,1,2,2,2,2,1,1,4
OG_10886,27,26,8,5,8,4,4,5,4,2,2,10
OG_10891,16,11,6,2,5,2,4,3,4,2,5,1
OG_10892,38,29,21,7,2,7,7,6,7,12,2,18
OG_10894,8,11,4,5,2,4,1,2,2,1,2,2
OG_10899,6,6,2,5,2,1,1,1,1,2,1,4
OG_10903,6,5,2,1,1,1,1,1,1,1,1,1
OG_10904,20,19,10,4,4,5,5,3,4,2,4,3
OG_10909,10,9,5,2,1,2,3,2,2,1,1,1
OG_10910,12,9,4,2,1,4,2,1,2,1,2,4
OG_10911,10,13,7,2,2,2,2,4,2,1,1,4
OG_10912,21,16,12,1,4,8,7,3,5,1,1,4
OG_10917,8,7,4,2,4,2,2,2,2,1,2,2
OG_10918,6,13,2,1,13,1,1,2,1,1,1,2
OG_10921,13,5,3,10,1,1,7,1,1,1,2,1
OG_10925,11,11,9,2,9,2,2,3,2,1,1,2
OG_10928,6,11,2,5,4,2,2,2,2,3,2,3
OG_10933,6,8,2,2,2,2,4,1,1,1,1,3
OG_10934,29,20,10,4,2,5,5,4,5,2,3,2
OG_10936,24,30,11,4,5,10,9,7,4,2,2,1
OG_10940,45,53,13,7,12,8,10,8,11,2,3,4
OG_10944,4,9,4,2,5,4,1,2,1,1,1,1
OG_10947,10,11,12,2,4,2,2,2,2,3,1,1
OG_10954,19,20,10,1,2,4,5,3,6,1,1,3
OG_10959,16,9,5,1,4,3,2,5,2,2,1,1
OG_10960,41,36,13,12,9,6,6,11,7,3,4,1
OG_10962,43,30,18,25,11,8,8,7,7,4,9,2
OG_10963,22,44,9,3,4,4,5,6,3,2,1,1
OG_10971,17,19,7,1,27,4,4,2,5,1,3,1
OG_10972,28,30,17,7,1,9,6,6,6,4,3,5
OG_10973,10,18,5,2,4,2,4,2,2,1,1,2
OG_10977,5,8,4,2,9,1,2,2,2,1,1,1
OG_10982,33,37,11,9,5,6,8,8,4,4,2,1
OG_10984,20,13,14,8,1,5,6,3,4,2,1,1
OG_10987,23,17,8,2,2,3,3,4,4,2,1,2
OG_10988,15,17,9,4,2,5,1,5,4,1,2,8
OG_10992,21,26,11,4,4,4,5,3,5,3,3,2
OG_10993,33,30,27,12,5,10,5,8,7,3,13,4
OG_10994,14,23,8,2,2,6,2,7,5,3,3,1
OG_10995,23,30,10,7,3,8,9,6,7,1,3,1
OG_10998,22,23,7,2,4,6,8,3,3,4,1,1
OG_10999,32,17,8,3,9,5,6,4,4,2,3,2
OG_11000,21,20,7,8,4,5,5,5,3,2,3,4
OG_11002,5,11,3,2,3,3,3,2,1,2,2,3
OG_11005,12,24,9,4,10,7,4,4,5,2,4,6
OG_11006,24,16,15,7,13,4,7,3,3,2,4,3
OG_11008,22,49,12,3,1,7,7,6,5,2,2,2
OG_11015,23,15,5,5,7,4,3,2,3,2,3,1
OG_11016,33,31,24,6,8,14,3,15,16,7,5,1
OG_11017,24,20,14,6,8,4,6,5,7,5,2,2
OG_11019,22,9,8,2,6,4,2,4,4,1,2,7
OG_11025,10,7,4,1,1,2,2,2,2,1,1,1
OG_11026,15,10,5,3,1,1,2,3,3,2,2,1
OG_11029,12,9,5,2,5,2,2,3,2,2,2,2
OG_11036,12,6,4,2,4,2,2,2,2,1,2,1
OG_11037,13,19,4,3,3,4,2,3,2,5,4,2
OG_11039,10,7,8,1,2,2,2,2,2,1,7,1
OG_11041,9,7,4,1,1,2,2,1,2,2,1,2
OG_11043,14,11,5,2,3,4,3,3,3,4,1,1
OG_11045,9,8,4,3,4,3,3,1,2,1,1,1
OG_11048,12,9,5,4,2,3,2,2,6,1,3,1
OG_11054,10,10,3,1,2,5,2,2,2,1,2,1
OG_11058,14,8,4,2,2,3,1,2,3,1,1,1
OG_11059,8,14,4,3,2,2,3,3,2,3,3,1
OG_11061,8,12,6,2,2,2,3,1,2,1,2,2
OG_11062,14,13,7,1,2,2,3,2,2,4,1,1
OG_11063,12,8,8,2,1,4,7,3,2,2,1,3
OG_11066,11,9,3,4,1,1,2,2,2,1,3,2
OG_11068,22,25,14,16,2,3,4,5,8,1,2,1
OG_11069,8,17,3,2,3,2,2,2,1,4,1,1
OG_11070,13,8,6,2,1,2,4,1,4,1,1,1
OG_11074,10,8,5,4,3,2,3,2,2,1,3,1
OG_11076,10,5,4,6,3,4,2,4,1,3,1,1
OG_11079,33,45,13,6,16,7,6,5,9,2,2,1
OG_11080,14,12,7,5,4,5,3,5,2,1,3,1
OG_11081,11,13,5,5,8,3,3,2,2,3,1,2
OG_11082,20,30,10,2,3,8,10,6,5,5,4,1
OG_11084,13,13,7,3,2,5,1,2,3,1,1,2
OG_11086,9,15,9,2,2,3,2,1,2,2,1,2
OG_11087,7,5,3,2,1,3,3,3,2,4,1,1
OG_11090,12,11,4,4,11,2,3,2,2,3,1,1
OG_11092,14,9,6,1,1,2,2,2,2,1,2,1
OG_11096,5,13,4,2,1,3,4,3,2,2,1,1
OG_11098,9,9,6,10,2,2,3,2,3,1,2,3
OG_11100,11,8,4,2,1,2,2,2,2,1,2,3
OG_11104,12,20,4,2,2,2,2,1,2,1,1,1
OG_11114,18,12,10,1,1,8,5,1,10,8,4,1
OG_11117,17,7,2,14,1,2,2,2,2,1,4,1
OG_11120,10,9,4,2,1,2,2,2,2,5,1,1
OG_11123,16,22,7,8,3,7,1,7,5,1,1,3
OG_11125,11,8,4,2,4,2,2,2,2,1,1,1
OG_11126,80,24,24,21,10,17,12,17,14,16,17,3
OG_11129,16,17,7,2,2,4,1,3,4,1,3,1
OG_11130,23,29,13,6,6,5,4,5,6,3,4,2
OG_11132,19,19,11,4,3,4,6,3,3,1,1,1
OG_11134,30,24,15,10,3,9,10,5,2,8,1,2
OG_11137,36,14,11,1,2,8,17,5,9,1,1,1
OG_11138,12,10,9,6,10,4,2,1,3,2,1,2
OG_11141,24,14,10,7,2,5,2,4,4,9,5,2
OG_11142,23,20,9,1,5,5,7,5,4,2,2,3
OG_11144,26,24,8,4,4,6,5,4,4,3,1,1
OG_11146,35,51,10,3,6,8,6,7,6,2,4,3
OG_11148,9,12,4,3,2,2,4,3,6,3,1,5
OG_11149,7,4,7,2,3,3,4,2,3,1,6,1
OG_11150,16,12,7,13,2,10,6,5,4,3,1,1
OG_11151,19,23,8,5,3,5,8,3,3,2,2,2
OG_11154,27,28,16,6,7,7,7,8,5,2,3,2
OG_11158,10,25,4,2,3,2,2,2,2,2,1,1
OG_11161,11,7,2,2,1,2,2,3,2,1,1,1
OG_11170,10,7,3,1,2,2,1,1,1,1,1,1
OG_11175,10,7,4,3,1,2,2,6,2,1,1,1
OG_11177,17,17,6,4,7,2,3,3,4,1,2,1
OG_11184,20,21,15,1,2,3,4,5,7,1,1,1
OG_11187,12,10,3,4,2,2,3,3,2,1,1,1
OG_11192,11,9,5,6,1,2,7,3,2,2,1,1
OG_11196,12,7,4,2,1,2,2,2,8,5,1,1
OG_11197,12,3,4,3,2,4,3,2,2,1,1,1
OG_11204,3,8,3,1,2,3,1,2,3,1,2,2
OG_11209,14,8,8,5,6,4,3,2,2,1,2,2
OG_11213,4,9,1,1,1,1,2,1,2,1,1,10
OG_11215,32,4,11,2,1,5,6,8,7,1,1,10
OG_11218,13,11,7,2,2,4,1,3,2,1,1,2
OG_11219,19,19,5,4,3,4,8,4,4,3,1,2
OG_11221,20,30,10,13,20,3,7,5,4,4,4,4
OG_11224,24,33,8,3,3,5,4,6,4,2,1,1
OG_11225,10,9,13,5,3,2,2,2,2,1,1,1
OG_11227,15,16,6,3,2,6,1,5,3,2,2,2
OG_11228,16,1,5,2,2,2,10,2,2,1,1,1
OG_11229,14,12,6,6,2,3,2,3,2,2,2,5
OG_11230,27,33,12,2,5,7,6,5,3,3,1,2
OG_11233,24,19,9,9,9,7,6,6,6,4,4,2
OG_11235,23,24,11,7,2,6,5,5,5,3,3,1
OG_11242,13,4,6,4,5,4,3,3,3,5,3,1
OG_11244,11,7,4,4,3,9,5,5,3,1,3,1
OG_11246,22,8,17,4,4,5,6,6,4,1,2,1
OG_11255,5,4,3,1,1,1,3,1,1,1,2,1
OG_11268,14,7,7,2,1,5,3,2,4,1,1,4
OG_11271,13,8,4,2,1,2,2,4,2,1,1,1
OG_11279,6,4,2,6,1,1,1,2,1,3,1,2
OG_11287,6,6,2,2,3,1,1,1,1,1,2,6
OG_11293,15,14,17,6,4,2,2,3,5,1,1,5
OG_11298,5,6,5,10,1,4,2,3,2,1,1,1
OG_11309,12,16,8,13,5,4,1,4,4,1,2,1
OG_11311,16,11,10,6,1,5,3,2,2,1,1,1
OG_11312,17,14,9,2,4,4,6,3,4,5,1,7
OG_11314,20,19,6,3,3,5,5,3,3,2,2,1
OG_11318,29,27,11,4,4,7,3,5,6,9,5,8
OG_11319,23,22,9,4,14,4,4,1,5,2,2,5
OG_11320,33,34,13,23,2,7,6,3,6,4,3,2
OG_11321,22,19,21,1,3,7,8,5,11,1,4,3
OG_11322,34,34,15,4,3,7,6,7,7,4,3,7
OG_11323,15,22,6,2,3,6,5,3,2,2,3,2
OG_11326,8,11,3,3,4,3,2,2,2,2,1,2
OG_11333,8,8,4,1,4,2,1,1,2,1,2,1
OG_11335,6,7,4,5,2,1,3,1,1,1,2,1
OG_11350,15,13,9,8,6,2,2,2,2,1,1,1
OG_11351,15,9,3,4,2,4,4,1,1,1,1,2
OG_11352,16,24,9,4,5,6,3,6,6,6,3,2
OG_11354,3,26,4,10,1,3,1,1,3,1,1,1
OG_11357,14,11,9,2,1,3,3,3,3,1,2,1
OG_11359,17,15,6,5,1,3,3,3,4,2,2,1
OG_11362,7,7,6,2,1,1,2,2,3,1,1,1
OG_11372,8,7,2,2,1,1,2,3,1,4,1,1
OG_11385,23,10,7,2,3,5,6,2,6,1,2,2
OG_11390,9,7,3,3,3,3,1,2,1,3,3,1
OG_11391,26,17,5,3,2,4,3,3,3,2,1,1
OG_11402,18,19,6,3,2,2,6,5,4,1,4,3
OG_11409,8,22,4,3,2,1,2,1,3,1,2,3
OG_11414,8,13,6,7,3,2,2,2,3,2,2,1
OG_11418,9,4,4,1,2,1,2,2,2,1,1,1
OG_11421,14,8,4,6,1,4,4,3,3,1,1,2
OG_11424,35,10,14,2,2,8,7,6,7,3,3,2
OG_11426,5,4,5,2,9,2,2,1,5,1,1,5
OG_11428,15,8,7,2,1,3,6,1,4,1,1,2
OG_11429,35,20,12,9,9,6,5,5,6,9,3,2
OG_11430,15,12,2,2,1,2,3,1,2,1,1,1
OG_11431,31,27,13,3,3,6,9,5,6,1,3,1
OG_11433,12,23,7,8,5,4,2,2,2,3,1,1
OG_11434,12,5,5,2,2,5,4,1,2,1,3,1
OG_11435,15,25,4,6,6,3,2,4,2,1,1,4
OG_11443,5,8,2,4,1,1,1,2,1,2,1,1
OG_11465,19,24,8,2,4,2,4,3,4,1,3,1
OG_11479,15,14,6,3,4,6,4,2,3,2,1,2
OG_11486,2,10,2,6,1,2,2,1,1,1,1,1
OG_11488,3,7,11,3,7,6,3,4,2,2,1,1
OG_11492,15,18,22,14,3,10,7,5,6,1,1,2
OG_11494,41,36,15,3,4,9,12,6,7,3,4,3
OG_11496,11,14,4,9,9,2,3,3,2,1,1,1
OG_11499,18,14,7,5,4,4,4,4,3,4,2,1
OG_11500,28,20,9,4,3,6,4,6,4,3,3,1
OG_11501,23,10,10,13,4,3,3,2,3,2,2,1
OG_11502,6,4,3,4,1,1,1,2,1,1,1,1
OG_11505,10,1,3,2,1,2,1,1,1,1,1,1
OG_11511,11,9,7,4,1,2,2,4,1,4,4,2
OG_11513,8,12,5,3,3,3,4,2,2,1,1,1
OG_11515,6,26,3,18,1,2,1,2,1,1,2,1
OG_11516,16,8,4,4,1,2,2,1,1,2,1,1
OG_11520,17,20,8,2,2,5,4,6,4,1,2,2
OG_11548,20,22,13,4,9,6,4,2,4,1,2,1
OG_11553,12,7,6,1,1,4,2,3,3,1,3,1
OG_11557,22,21,6,2,4,3,4,5,3,1,2,2
OG_11560,26,21,7,2,1,6,2,5,4,3,2,1
OG_11562,13,14,12,4,4,3,6,3,5,1,3,1
OG_11563,41,36,18,21,13,11,11,5,8,2,7,1
OG_11576,39,5,15,4,3,9,7,7,8,3,3,2
OG_11580,7,5,2,3,1,1,1,1,1,1,1,1
OG_11586,28,25,11,6,4,4,5,3,6,2,3,4
OG_11587,36,27,16,4,13,7,10,7,10,3,5,3
OG_11589,18,3,7,17,1,2,2,2,4,1,2,1
OG_11590,17,14,4,5,12,5,5,4,3,1,1,1
OG_11594,19,13,8,6,1,5,3,3,2,1,2,1
OG_11601,11,9,4,3,6,1,2,1,1,2,1,1
OG_11606,12,10,8,1,1,4,2,2,3,4,1,2
OG_11608,19,13,9,3,2,4,5,2,6,3,1,1
OG_11628,6,8,2,3,3,1,1,1,1,1,3,3
OG_11631,5,6,3,5,4,1,1,1,1,1,1,1
OG_11642,18,29,7,8,1,5,3,2,3,2,1,9
OG_11644,33,10,10,1,1,5,2,2,8,1,1,1
OG_11646,7,7,7,9,3,2,2,2,1,1,1,1
OG_11657,4,5,2,1,1,2,2,1,2,1,3,1
OG_11660,73,72,25,6,19,13,12,13,11,6,5,2
OG_11662,9,9,2,2,7,3,2,2,2,1,1,1
OG_11673,15,20,8,2,4,5,2,4,2,2,2,1
OG_11674,24,20,12,5,4,6,5,4,12,2,5,2
OG_11677,12,14,1,2,3,1,1,1,2,1,1,1
OG_11679,15,11,4,3,5,2,3,5,2,2,2,4
OG_11680,7,6,13,4,3,2,4,2,5,3,1,1
OG_11729,17,11,16,4,4,4,4,4,6,3,6,4
OG_11732,16,20,6,4,7,3,3,2,3,1,3,5
OG_11747,10,11,4,5,2,2,2,3,2,4,1,1
OG_11749,27,33,12,11,4,5,5,7,5,4,2,3
OG_11778,17,21,8,3,3,3,7,3,3,1,1,1
OG_11780,13,12,5,1,4,2,2,4,2,2,1,8
OG_11781,21,18,7,1,2,4,3,3,4,1,2,3
OG_11783,11,16,4,2,3,3,2,2,2,2,1,1
